	id	sentence1	label	positions
1804	1412	{ LOCATION1 general } is really trendy area , full of young people I 'm always out in LOCATION1 in `` aquam bar `` love that place but there is loads of bars clubs round there	Positive	0 2 
1805	1412	{ LOCATION1 price } is really trendy area , full of young people I 'm always out in LOCATION1 in `` aquam bar `` love that place but there is loads of bars clubs round there	None	0 2 
1806	1412	{ LOCATION1 safety } is really trendy area , full of young people I 'm always out in LOCATION1 in `` aquam bar `` love that place but there is loads of bars clubs round there	None	0 2 
1807	1412	{ LOCATION1 transit location } is really trendy area , full of young people I 'm always out in LOCATION1 in `` aquam bar `` love that place but there is loads of bars clubs round there	None	0 2 3 
1808	1413	{ LOCATION1 general } is a 20-30 minute drive in rush hour You dont need to look far because LOCATION1 has some of the best streets in London with beautiful houses ( if you can afford them )	None	0 2 
1809	1413	{ LOCATION1 price } is a 20-30 minute drive in rush hour You dont need to look far because LOCATION1 has some of the best streets in London with beautiful houses ( if you can afford them )	Negative	0 2 
1810	1413	{ LOCATION1 safety } is a 20-30 minute drive in rush hour You dont need to look far because LOCATION1 has some of the best streets in London with beautiful houses ( if you can afford them )	None	0 2 
1811	1413	{ LOCATION1 transit location } is a 20-30 minute drive in rush hour You dont need to look far because LOCATION1 has some of the best streets in London with beautiful houses ( if you can afford them )	Positive	0 2 3 
1816	1415	Then finally I moved to { LOCATION1 general } in LOCATION2 which was cheap but I personally didnt like it there	Negative	5 7 
1817	1415	Then finally I moved to { LOCATION1 price } in LOCATION2 which was cheap but I personally didnt like it there	Positive	5 7 
1818	1415	Then finally I moved to { LOCATION1 safety } in LOCATION2 which was cheap but I personally didnt like it there	None	5 7 
1819	1415	Then finally I moved to { LOCATION1 transit location } in LOCATION2 which was cheap but I personally didnt like it there	None	5 7 8 
11928	1415	Then finally I moved to LOCATION1 in { LOCATION2 general } which was cheap but I personally didnt like it there	None	7 9 
11929	1415	Then finally I moved to LOCATION1 in { LOCATION2 price } which was cheap but I personally didnt like it there	None	7 9 
11930	1415	Then finally I moved to LOCATION1 in { LOCATION2 safety } which was cheap but I personally didnt like it there	None	7 9 
11931	1415	Then finally I moved to LOCATION1 in { LOCATION2 transit location } which was cheap but I personally didnt like it there	None	7 9 10 
1820	1416	{ LOCATION1 general } is cheap because of all the council blocks	None	0 2 
1821	1416	{ LOCATION1 price } is cheap because of all the council blocks	Positive	0 2 
1822	1416	{ LOCATION1 safety } is cheap because of all the council blocks	None	0 2 
1823	1416	{ LOCATION1 transit location } is cheap because of all the council blocks	None	0 2 3 
1828	1418	Least favourite is { LOCATION1 general } , especially at night , you can feel quite uneasy there	Negative	3 5 
1829	1418	Least favourite is { LOCATION1 price } , especially at night , you can feel quite uneasy there	None	3 5 
1830	1418	Least favourite is { LOCATION1 safety } , especially at night , you can feel quite uneasy there	Negative	3 5 
1831	1418	Least favourite is { LOCATION1 transit location } , especially at night , you can feel quite uneasy there	None	3 5 6 
1844	1421	{ LOCATION1 general } in particular is a vibrant area	Positive	0 2 
1845	1421	{ LOCATION1 price } in particular is a vibrant area	None	0 2 
1846	1421	{ LOCATION1 safety } in particular is a vibrant area	None	0 2 
1847	1421	{ LOCATION1 transit location } in particular is a vibrant area	None	0 2 3 
1860	1426	I have lived in the { LOCATION1 general } area for 5 years and had no troubles	None	5 7 
1861	1426	I have lived in the { LOCATION1 price } area for 5 years and had no troubles	None	5 7 
1862	1426	I have lived in the { LOCATION1 safety } area for 5 years and had no troubles	Positive	5 7 
1863	1426	I have lived in the { LOCATION1 transit location } area for 5 years and had no troubles	None	5 7 8 
1864	1427	{ LOCATION1 general } has been gentrified for over 40+ years , using London incomes to push property prices even higher than the national average , because of it 's proximity to central London	Positive	0 2 
1865	1427	{ LOCATION1 price } has been gentrified for over 40+ years , using London incomes to push property prices even higher than the national average , because of it 's proximity to central London	Negative	0 2 
1866	1427	{ LOCATION1 safety } has been gentrified for over 40+ years , using London incomes to push property prices even higher than the national average , because of it 's proximity to central London	None	0 2 
1867	1427	{ LOCATION1 transit location } has been gentrified for over 40+ years , using London incomes to push property prices even higher than the national average , because of it 's proximity to central London	Positive	0 2 3 
1872	1429	Do n't go looking at places like { LOCATION1 general } now that IS a rough area you really would n't want to live in	Negative	7 9 
1873	1429	Do n't go looking at places like { LOCATION1 price } now that IS a rough area you really would n't want to live in	None	7 9 
1874	1429	Do n't go looking at places like { LOCATION1 safety } now that IS a rough area you really would n't want to live in	Negative	7 9 
1875	1429	Do n't go looking at places like { LOCATION1 transit location } now that IS a rough area you really would n't want to live in	None	7 9 10 
1880	1430	{ LOCATION1 general } is transforming and the prices will go up and up	None	0 2 
1881	1430	{ LOCATION1 price } is transforming and the prices will go up and up	Negative	0 2 
1882	1430	{ LOCATION1 safety } is transforming and the prices will go up and up	None	0 2 
1883	1430	{ LOCATION1 transit location } is transforming and the prices will go up and up	None	0 2 3 
1884	1431	The best thing about { LOCATION1 general } is that it 's hip ( ish ) and there 's lots to do but still very , very easy to get to and out of	Positive	4 6 
1885	1431	The best thing about { LOCATION1 price } is that it 's hip ( ish ) and there 's lots to do but still very , very easy to get to and out of	None	4 6 
1886	1431	The best thing about { LOCATION1 safety } is that it 's hip ( ish ) and there 's lots to do but still very , very easy to get to and out of	None	4 6 
1887	1431	The best thing about { LOCATION1 transit location } is that it 's hip ( ish ) and there 's lots to do but still very , very easy to get to and out of	Positive	4 6 7 
1888	1432	But most of { LOCATION1 general } is worth avoiding the living conditions are quite bad , it is a deprived area	Negative	3 5 
1889	1432	But most of { LOCATION1 price } is worth avoiding the living conditions are quite bad , it is a deprived area	None	3 5 
1890	1432	But most of { LOCATION1 safety } is worth avoiding the living conditions are quite bad , it is a deprived area	None	3 5 
1891	1432	But most of { LOCATION1 transit location } is worth avoiding the living conditions are quite bad , it is a deprived area	None	3 5 6 
1892	1433	{ LOCATION1 general } is a bit more gritty , but you get the best bargains and there are some quite trendy places	Negative	0 2 
1893	1433	{ LOCATION1 price } is a bit more gritty , but you get the best bargains and there are some quite trendy places	None	0 2 
1894	1433	{ LOCATION1 safety } is a bit more gritty , but you get the best bargains and there are some quite trendy places	None	0 2 
1895	1433	{ LOCATION1 transit location } is a bit more gritty , but you get the best bargains and there are some quite trendy places	None	0 2 3 
1896	1434	Yes , you can commute in and out of London to { LOCATION1 general } very easily	None	11 13 
1897	1434	Yes , you can commute in and out of London to { LOCATION1 price } very easily	None	11 13 
1898	1434	Yes , you can commute in and out of London to { LOCATION1 safety } very easily	None	11 13 
1899	1434	Yes , you can commute in and out of London to { LOCATION1 transit location } very easily	Positive	11 13 14 
1900	1435	I 'm mounique I 'm 14 and live in { LOCATION1 general } in London , It is a deprived area and high in crime , there is massive gangs around who cause trouble	Negative	9 11 
1901	1435	I 'm mounique I 'm 14 and live in { LOCATION1 price } in London , It is a deprived area and high in crime , there is massive gangs around who cause trouble	None	9 11 
1902	1435	I 'm mounique I 'm 14 and live in { LOCATION1 safety } in London , It is a deprived area and high in crime , there is massive gangs around who cause trouble	Negative	9 11 
1903	1435	I 'm mounique I 'm 14 and live in { LOCATION1 transit location } in London , It is a deprived area and high in crime , there is massive gangs around who cause trouble	None	9 11 12 
1912	1438	{ LOCATION1 general } is a bigger park , wilder , and more like countryside - and you can get a bus there easily	None	0 2 
1913	1438	{ LOCATION1 price } is a bigger park , wilder , and more like countryside - and you can get a bus there easily	None	0 2 
1914	1438	{ LOCATION1 safety } is a bigger park , wilder , and more like countryside - and you can get a bus there easily	None	0 2 
1915	1438	{ LOCATION1 transit location } is a bigger park , wilder , and more like countryside - and you can get a bus there easily	Positive	0 2 3 
1916	1439	Whereas { LOCATION1 general } has cheap housing ( in comparrison with the rest of the London ) and lots of bars/clubs but the area is pretty bland	Negative	1 3 
1917	1439	Whereas { LOCATION1 price } has cheap housing ( in comparrison with the rest of the London ) and lots of bars/clubs but the area is pretty bland	Positive	1 3 
1918	1439	Whereas { LOCATION1 safety } has cheap housing ( in comparrison with the rest of the London ) and lots of bars/clubs but the area is pretty bland	None	1 3 
1919	1439	Whereas { LOCATION1 transit location } has cheap housing ( in comparrison with the rest of the London ) and lots of bars/clubs but the area is pretty bland	None	1 3 4 
1928	1441	{ LOCATION1 general } , Sloan Square is a nice area and Saatchi Gallery is a great museum , it is definitely worth a visit	Positive	0 2 
1929	1441	{ LOCATION1 price } , Sloan Square is a nice area and Saatchi Gallery is a great museum , it is definitely worth a visit	None	0 2 
1930	1441	{ LOCATION1 safety } , Sloan Square is a nice area and Saatchi Gallery is a great museum , it is definitely worth a visit	None	0 2 
1931	1441	{ LOCATION1 transit location } , Sloan Square is a nice area and Saatchi Gallery is a great museum , it is definitely worth a visit	None	0 2 3 
1948	1446	{ LOCATION1 general } station is on the Piccadilly Line ( royal blue colour )	None	0 2 
