	id	sentence1	label	positions
14416	554	{ LOCATION2 general } and LOCATION1 are located on the Southwest of London	None	0 2 
14417	554	{ LOCATION2 price } and LOCATION1 are located on the Southwest of London	None	0 2 
14418	554	{ LOCATION2 safety } and LOCATION1 are located on the Southwest of London	None	0 2 
14419	554	{ LOCATION2 transit location } and LOCATION1 are located on the Southwest of London	None	0 2 3 
9752	555	I also lived in { LOCATION1 general } for a while	None	4 6 
9753	555	I also lived in { LOCATION1 price } for a while	None	4 6 
9754	555	I also lived in { LOCATION1 safety } for a while	None	4 6 
9755	555	I also lived in { LOCATION1 transit location } for a while	None	4 6 7 
9756	556	org Kenwood House ( { LOCATION1 general } )	None	4 6 
9757	556	org Kenwood House ( { LOCATION1 price } )	None	4 6 
9758	556	org Kenwood House ( { LOCATION1 safety } )	None	4 6 
9759	556	org Kenwood House ( { LOCATION1 transit location } )	None	4 6 7 
9760	557	{ LOCATION1 general } had been improving over the years so you should be fine	Positive	0 2 
9764	558	There are worse places to live , and { LOCATION1 general } 's relatively cheap	Positive	8 10 
9765	558	There are worse places to live , and { LOCATION1 price } 's relatively cheap	Positive	8 10 
9768	559	u could go to { LOCATION1 general } heres loads of markets up there u can get sum great stuff	None	4 6 
9769	559	u could go to { LOCATION1 price } heres loads of markets up there u can get sum great stuff	None	4 6 
9770	559	u could go to { LOCATION1 safety } heres loads of markets up there u can get sum great stuff	None	4 6 
9771	559	u could go to { LOCATION1 transit location } heres loads of markets up there u can get sum great stuff	None	4 6 7 
9776	560	I did n't even know there was a north { LOCATION1 general } depends which bit	None	9 11 
9777	560	I did n't even know there was a north { LOCATION1 price } depends which bit	None	9 11 
9778	560	I did n't even know there was a north { LOCATION1 safety } depends which bit	None	9 11 
9779	560	I did n't even know there was a north { LOCATION1 transit location } depends which bit	None	9 11 12 
9780	561	Be aware that main roads like { LOCATION1 general } Road and LOCATION2 Road can be pretty noisy	None	6 8 
9781	561	Be aware that main roads like { LOCATION1 price } Road and LOCATION2 Road can be pretty noisy	None	6 8 
9782	561	Be aware that main roads like { LOCATION1 safety } Road and LOCATION2 Road can be pretty noisy	None	6 8 
9783	561	Be aware that main roads like { LOCATION1 transit location } Road and LOCATION2 Road can be pretty noisy	None	6 8 9 
14424	561	Be aware that main roads like LOCATION1 Road and { LOCATION2 general } Road can be pretty noisy	None	9 11 
14425	561	Be aware that main roads like LOCATION1 Road and { LOCATION2 price } Road can be pretty noisy	None	9 11 
14426	561	Be aware that main roads like LOCATION1 Road and { LOCATION2 safety } Road can be pretty noisy	None	9 11 
14427	561	Be aware that main roads like LOCATION1 Road and { LOCATION2 transit location } Road can be pretty noisy	None	9 11 12 
9786	562	{ LOCATION1 safety } is a very nice place to visit - very heavy security so very safe	Positive	0 2 
9791	563	For a short commute you could try somewhere around { LOCATION1 transit location } which is nice and very popular with commuters	Positive	9 11 12 
9792	564	{ LOCATION1 general } is fine	Positive	0 2 
9796	565	To be honest I also do like { LOCATION1 general } , I know it is a bit far out but I just like the historic vilagey	Positive	7 9 
9799	565	To be honest I also do like { LOCATION1 transit location } , I know it is a bit far out but I just like the historic vilagey	Negative	7 9 10 
9800	566	{ LOCATION1 general } is full of markets and very fun to browse around	None	0 2 
9801	566	{ LOCATION1 price } is full of markets and very fun to browse around	None	0 2 
9802	566	{ LOCATION1 safety } is full of markets and very fun to browse around	None	0 2 
9803	566	{ LOCATION1 transit location } is full of markets and very fun to browse around	None	0 2 3 
9806	567	you have nothing to fear in { LOCATION1 safety } it 's safe	Positive	6 8 
9809	568	IF money was no option , AND if i could have a house in this particular place , then i would say { LOCATION1 price }	Negative	22 24 
9812	569	I like Tawhid mosque in { LOCATION1 general } because that 's near to me	None	5 7 
9813	569	I like Tawhid mosque in { LOCATION1 price } because that 's near to me	None	5 7 
9814	569	I like Tawhid mosque in { LOCATION1 safety } because that 's near to me	None	5 7 
9815	569	I like Tawhid mosque in { LOCATION1 transit location } because that 's near to me	None	5 7 8 
9820	570	Not sure about the areas in { LOCATION1 general } , but LOCATION1 is nice , albeit expensive	Positive	6 8 
9821	570	Not sure about the areas in { LOCATION1 price } , but LOCATION1 is nice , albeit expensive	Negative	6 8 
9824	571	I particularly like { LOCATION1 general }	Positive	3 5 
9830	572	{ LOCATION1 safety } according to the Met has one of the highest crime rates	Negative	0 2 
9832	573	{ LOCATION1 general } was a great place to live for those 4 months and would be a wonderful place to grow up	None	0 2 
9833	573	{ LOCATION1 price } was a great place to live for those 4 months and would be a wonderful place to grow up	None	0 2 
9834	573	{ LOCATION1 safety } was a great place to live for those 4 months and would be a wonderful place to grow up	None	0 2 
9835	573	{ LOCATION1 transit location } was a great place to live for those 4 months and would be a wonderful place to grow up	None	0 2 3 
9836	574	{ LOCATION1 general } is not too bad	Positive	0 2 
9840	575	I have heard that { LOCATION1 general } is the place to live in London	None	4 6 
9841	575	I have heard that { LOCATION1 price } is the place to live in London	None	4 6 
9842	575	I have heard that { LOCATION1 safety } is the place to live in London	None	4 6 
9843	575	I have heard that { LOCATION1 transit location } is the place to live in London	None	4 6 7 
9844	576	Some websites you might find helpful during your stay : < listings and 'What 's On ' guides < official tourist guide to the London < restaurant guide with great special offers Avoid { LOCATION1 general } to the south without a knife proof vest < /quote > That 's an exageration	None	33 35 
9845	576	Some websites you might find helpful during your stay : < listings and 'What 's On ' guides < official tourist guide to the London < restaurant guide with great special offers Avoid { LOCATION1 price } to the south without a knife proof vest < /quote > That 's an exageration	None	33 35 
9846	576	Some websites you might find helpful during your stay : < listings and 'What 's On ' guides < official tourist guide to the London < restaurant guide with great special offers Avoid { LOCATION1 safety } to the south without a knife proof vest < /quote > That 's an exageration	None	33 35 
9847	576	Some websites you might find helpful during your stay : < listings and 'What 's On ' guides < official tourist guide to the London < restaurant guide with great special offers Avoid { LOCATION1 transit location } to the south without a knife proof vest < /quote > That 's an exageration	None	33 35 36 
9848	577	My hometown is { LOCATION1 general } , in SW London literally a walk into surrey	None	3 5 
9849	577	My hometown is { LOCATION1 price } , in SW London literally a walk into surrey	None	3 5 
9850	577	My hometown is { LOCATION1 safety } , in SW London literally a walk into surrey	None	3 5 
9851	577	My hometown is { LOCATION1 transit location } , in SW London literally a walk into surrey	None	3 5 6 
9852	578	East : { LOCATION1 general }	None	2 4 
9853	578	East : { LOCATION1 price }	None	2 4 
9854	578	East : { LOCATION1 safety }	None	2 4 
9855	578	East : { LOCATION1 transit location }	None	2 4 5 
9859	579	{ LOCATION1 transit location } has lots of live music venues and is a very central area , easy for travel	Positive	0 2 3 
9864	580	Check out { LOCATION1 general } ( zone 4 )	Positive	2 4 
9868	581	The most significant cultural group to settle in { LOCATION1 general } are Indian Punjabis	None	8 10 
9869	581	The most significant cultural group to settle in { LOCATION1 price } are Indian Punjabis	None	8 10 
9870	581	The most significant cultural group to settle in { LOCATION1 safety } are Indian Punjabis	None	8 10 
9871	581	The most significant cultural group to settle in { LOCATION1 transit location } are Indian Punjabis	None	8 10 11 
9872	582	The area around { LOCATION1 general } is quite pleasant	Positive	3 5 
9876	583	Neals Yard is worth a visit and not far from { LOCATION1 general } where you 'll find the famous Neal 's Yard Remedies	None	10 12 
9877	583	Neals Yard is worth a visit and not far from { LOCATION1 price } where you 'll find the famous Neal 's Yard Remedies	None	10 12 
9878	583	Neals Yard is worth a visit and not far from { LOCATION1 safety } where you 'll find the famous Neal 's Yard Remedies	None	10 12 
9879	583	Neals Yard is worth a visit and not far from { LOCATION1 transit location } where you 'll find the famous Neal 's Yard Remedies	None	10 12 13 
9882	584	{ LOCATION1 safety } is quite a Jewish area and I havent heard one say they feel unsafe there	Positive	0 2 
9884	585	Travel towards London along the A41 ( the { LOCATION1 general } Way ) and you come to the area called Child 's Hill	None	8 10 
9885	585	Travel towards London along the A41 ( the { LOCATION1 price } Way ) and you come to the area called Child 's Hill	None	8 10 
9886	585	Travel towards London along the A41 ( the { LOCATION1 safety } Way ) and you come to the area called Child 's Hill	None	8 10 
9887	585	Travel towards London along the A41 ( the { LOCATION1 transit location } Way ) and you come to the area called Child 's Hill	None	8 10 11 
9888	586	I was told { LOCATION1 general } was good	Positive	3 5 
9892	587	or one of the not-so-high-profile classy areas is { LOCATION1 general }	Positive	8 10 
9896	588	I come from south London and really want to no why so many people think cockneys only come from { LOCATION1 general }	None	19 21 
9897	588	I come from south London and really want to no why so many people think cockneys only come from { LOCATION1 price }	None	19 21 
9898	588	I come from south London and really want to no why so many people think cockneys only come from { LOCATION1 safety }	None	19 21 
9899	588	I come from south London and really want to no why so many people think cockneys only come from { LOCATION1 transit location }	None	19 21 22 
